BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
21,"Kenya",2010,"F",15,999,18.96,54.79,22.73,20.66,11.14,5.59,2.97,5.91,4.43,1.31,0.17,11052,"KEN","Sub-Saharan Africa"
22,"Lesotho",1950,"F",15,999,40.12,59.42,5.03,0.42,0.20,0.04,0.02,2.63,2.61,0.02,0.00,237,"LSO","Sub-Saharan Africa"
22,"Lesotho",1955,"F",15,999,34.52,64.85,6.70,0.59,0.30,0.04,0.02,2.94,2.91,0.03,0.00,252,"LSO","Sub-Saharan Africa"
22,"Lesotho",1960,"F",15,999,29.58,69.61,7.63,0.76,0.42,0.04,0.02,3.19,3.15,0.03,0.00,271,"LSO","Sub-Saharan Africa"
22,"Lesotho",1965,"F",15,999,23.78,75.18,10.02,1.00,0.60,0.00,0.00,3.53,3.49,0.04,0.00,300,"LSO","Sub-Saharan Africa"
22,"Lesotho",1970,"F",15,999,20.31,76.41,11.13,3.22,2.35,0.06,0.03,3.91,3.76,0.15,0.00,328,"LSO","Sub-Saharan Africa"
22,"Lesotho",1975,"F",15,999,17.57,75.65,13.07,6.71,5.52,0.04,0.02,4.40,4.09,0.31,0.00,364,"LSO","Sub-Saharan Africa"
22,"Lesotho",1980,"F",15,999,14.76,75.01,13.52,9.82,8.37,0.41,0.21,4.85,4.36,0.48,0.01,407,"LSO","Sub-Saharan Africa"
22,"Lesotho",1985,"F",15,999,12.86,72.60,14.89,13.98,12.33,0.56,0.30,5.27,4.56,0.69,0.02,459,"LSO","Sub-Saharan Africa"
22,"Lesotho",1990,"F",15,999,10.85,70.38,20.05,18.00,15.95,0.77,0.41,5.83,4.91,0.90,0.02,496,"LSO","Sub-Saharan Africa"
22,"Lesotho",1995,"F",15,999,9.48,65.48,21.69,24.01,21.54,1.03,0.55,6.41,5.18,1.20,0.03,535,"LSO","Sub-Saharan Africa"
22,"Lesotho",2000,"F",15,999,8.27,60.32,23.65,30.17,27.38,1.24,0.66,7.01,5.46,1.51,0.04,597,"LSO","Sub-Saharan Africa"
22,"Lesotho",2005,"F",15,999,5.23,56.96,23.76,36.57,36.18,1.23,0.65,7.67,5.75,1.88,0.04,615,"LSO","Sub-Saharan Africa"
22,"Lesotho",2010,"F",15,999,5.89,69.49,28.36,23.19,14.78,1.44,0.84,6.56,5.40,1.11,0.04,611,"LSO","Sub-Saharan Africa"
23,"Liberia",1950,"F",15,999,96.10,2.61,1.58,0.86,0.31,0.42,0.27,0.28,0.20,0.06,0.01,246,"LBR","Sub-Saharan Africa"
23,"Liberia",1955,"F",15,999,95.75,2.95,1.82,0.87,0.32,0.43,0.24,0.30,0.22,0.06,0.01,271,"LBR","Sub-Saharan Africa"
23,"Liberia",1960,"F",15,999,94.91,3.73,2.25,0.94,0.37,0.42,0.31,0.34,0.26,0.06,0.01,300,"LBR","Sub-Saharan Africa"
23,"Liberia",1965,"F",15,999,93.43,4.10,1.71,1.98,1.02,0.50,0.28,0.46,0.32,0.12,0.02,337,"LBR","Sub-Saharan Africa"
23,"Liberia",1970,"F",15,999,92.02,4.29,1.45,3.10,1.58,0.58,0.32,0.59,0.39,0.18,0.02,382,"LBR","Sub-Saharan Africa"
23,"Liberia",1975,"F",15,999,89.29,4.70,1.40,5.24,2.57,0.70,0.48,0.84,0.54,0.28,0.02,440,"LBR","Sub-Saharan Africa"
23,"Liberia",1980,"F",15,999,85.88,6.50,2.86,6.74,3.13,0.88,0.50,1.11,0.74,0.35,0.03,507,"LBR","Sub-Saharan Africa"
23,"Liberia",1985,"F",15,999,81.41,9.43,4.87,8.15,3.56,1.01,0.58,1.42,0.98,0.41,0.03,584,"LBR","Sub-Saharan Africa"
23,"Liberia",1990,"F",15,999,77.50,12.32,7.01,8.98,3.76,1.20,0.70,1.68,1.19,0.45,0.04,572,"LBR","Sub-Saharan Africa"
23,"Liberia",1995,"F",15,999,77.32,11.85,7.07,9.40,3.91,1.43,0.83,1.75,1.22,0.49,0.05,574,"LBR","Sub-Saharan Africa"
23,"Liberia",2000,"F",15,999,74.28,12.96,7.88,10.18,4.50,2.59,1.45,2.07,1.39,0.60,0.08,821,"LBR","Sub-Saharan Africa"
23,"Liberia",2005,"F",15,999,68.38,17.19,10.69,11.56,5.83,2.87,1.59,2.49,1.70,0.69,0.09,877,"LBR","Sub-Saharan Africa"
23,"Liberia",2010,"F",15,999,58.27,26.19,16.80,13.35,7.73,2.19,1.23,3.05,2.22,0.76,0.07,1000,"LBR","Sub-Saharan Africa"
25,"Malawi",1950,"F",15,999,76.50,23.30,0.64,0.16,0.06,0.04,0.03,0.62,0.61,0.01,0.00,817,"MWI","Sub-Saharan Africa"
25,"Malawi",1955,"F",15,999,75.08,24.70,1.00,0.17,0.06,0.04,0.03,0.67,0.65,0.01,0.00,900,"MWI","Sub-Saharan Africa"
25,"Malawi",1960,"F",15,999,73.93,25.84,1.20,0.19,0.07,0.04,0.03,0.70,0.69,0.01,0.00,1000,"MWI","Sub-Saharan Africa"
25,"Malawi",1965,"F",15,999,72.60,27.20,3.20,0.30,0.10,0.00,0.00,0.79,0.77,0.01,0.00,1126,"MWI","Sub-Saharan Africa"
25,"Malawi",1970,"F",15,999,64.53,34.61,2.60,0.80,0.28,0.07,0.04,1.02,0.97,0.04,0.00,1262,"MWI","Sub-Saharan Africa"
25,"Malawi",1975,"F",15,999,61.66,36.78,2.77,1.47,0.53,0.07,0.06,1.26,1.19,0.07,0.00,1447,"MWI","Sub-Saharan Africa"
25,"Malawi",1980,"F",15,999,64.27,33.59,15.00,2.03,0.68,0.12,0.07,1.70,1.60,0.10,0.00,1708,"MWI","Sub-Saharan Africa"
25,"Malawi",1985,"F",15,999,63.51,33.87,13.44,2.49,0.02,0.13,0.11,1.80,1.69,0.10,0.00,1992,"MWI","Sub-Saharan Africa"
25,"Malawi",1990,"F",15,999,57.01,39.87,15.46,2.94,1.01,0.18,0.11,2.24,2.10,0.13,0.01,2624,"MWI","Sub-Saharan Africa"
25,"Malawi",1995,"F",15,999,52.69,43.52,10.56,3.57,1.36,0.22,0.14,2.34,2.19,0.15,0.01,2880,"MWI","Sub-Saharan Africa"
25,"Malawi",2000,"F",15,999,44.60,49.75,8.35,5.47,2.66,0.18,0.11,2.75,2.53,0.21,0.01,3180,"MWI","Sub-Saharan Africa"
25,"Malawi",2005,"F",15,999,31.76,57.43,11.30,10.64,4.96,0.17,0.11,3.76,3.37,0.39,0.01,3460,"MWI","Sub-Saharan Africa"
25,"Malawi",2010,"F",15,999,23.63,61.57,15.13,14.65,6.68,0.15,0.09,4.36,3.81,0.55,0.00,3872,"MWI","Sub-Saharan Africa"
26,"Mali",1950,"F",15,999,97.84,2.06,0.20,0.05,0.02,0.05,0.02,0.08,0.07,0.00,0.00,941,"MLI","Sub-Saharan Africa"
26,"Mali",1955,"F",15,999,97.61,2.28,0.25,0.06,0.02,0.06,0.03,0.09,0.08,0.01,0.00,1072,"MLI","Sub-Saharan Africa"
26,"Mali",1960,"F",15,999,97.33,2.53,0.30,0.07,0.03,0.06,0.03,0.10,0.09,0.01,0.00,1222,"MLI","Sub-Saharan Africa"
26,"Mali",1965,"F",15,999,96.84,2.97,0.46,0.13,0.05,0.07,0.03,0.13,0.11,0.01,0.00,1353,"MLI","Sub-Saharan Africa"
26,"Mali",1970,"F",15,999,96.46,3.29,0.57,0.17,0.06,0.08,0.04,0.14,0.13,0.01,0.00,1508,"MLI","Sub-Saharan Africa"
26,"Mali",1975,"F",15,999,94.28,5.26,1.07,0.35,0.14,0.09,0.04,0.23,0.21,0.02,0.00,1704,"MLI","Sub-Saharan Africa"
26,"Mali",1980,"F",15,999,91.89,7.25,2.26,0.74,0.25,0.12,0.06,0.36,0.32,0.04,0.00,1884,"MLI","Sub-Saharan Africa"
26,"Mali",1985,"F",15,999,89.58,9.18,2.62,1.08,0.43,0.15,0.08,0.48,0.42,0.06,0.00,2103,"MLI","Sub-Saharan Africa"
26,"Mali",1990,"F",15,999,87.73,10.80,3.68,1.28,0.52,0.18,0.09,0.59,0.51,0.07,0.01,2378,"MLI","Sub-Saharan Africa"
26,"Mali",1995,"F",15,999,86.19,12.01,4.89,1.56,0.62,0.25,0.13,0.70,0.61,0.08,0.01,2704,"MLI","Sub-Saharan Africa"
26,"Mali",2000,"F",15,999,84.12,12.99,6.34,2.45,0.87,0.43,0.23,0.89,0.75,0.13,0.01,3088,"MLI","Sub-Saharan Africa"
26,"Mali",2005,"F",15,999,78.97,14.80,8.64,5.50,2.00,0.73,0.38,1.36,1.07,0.27,0.02,3582,"MLI","Sub-Saharan Africa"
26,"Mali",2010,"F",15,999,75.29,9.72,6.79,12.96,4.07,2.03,1.07,2.09,1.38,0.64,0.06,4155,"MLI","Sub-Saharan Africa"
27,"Mauritania",1950,"F",15,999,73.13,26.24,9.02,0.57,0.21,0.06,0.03,1.13,1.10,0.03,0.00,224,"MRT","Sub-Saharan Africa"
27,"Mauritania",1955,"F",15,999,71.79,27.48,9.63,0.65,0.23,0.07,0.04,1.20,1.16,0.04,0.00,254,"MRT","Sub-Saharan Africa"
27,"Mauritania",1960,"F",15,999,70.75,28.43,10.35,0.74,0.27,0.08,0.04,1.26,1.21,0.04,0.00,286,"MRT","Sub-Saharan Africa"
27,"Mauritania",1965,"F",15,999,69.93,29.13,11.18,0.85,0.31,0.09,0.04,1.32,1.27,0.05,0.00,324,"MRT","Sub-Saharan Africa"
27,"Mauritania",1970,"F",15,999,69.31,29.54,12.04,1.03,0.39,0.11,0.05,1.38,1.32,0.06,0.00,361,"MRT","Sub-Saharan Africa"
27,"Mauritania",1975,"F",15,999,67.73,30.83,13.43,1.31,0.51,0.13,0.07,1.50,1.41,0.08,0.00,406,"MRT","Sub-Saharan Africa"
27,"Mauritania",1980,"F",15,999,66.57,31.29,14.69,1.93,0.80,0.21,0.11,1.68,1.55,0.12,0.01,460,"MRT","Sub-Saharan Africa"
27,"Mauritania",1985,"F",15,999,65.47,31.68,16.01,2.59,1.14,0.25,0.13,1.85,1.69,0.16,0.01,523,"MRT","Sub-Saharan Africa"
27,"Mauritania",1990,"F",15,999,63.20,32.40,17.51,4.10,1.93,0.30,0.16,2.09,1.84,0.23,0.01,587,"MRT","Sub-Saharan Africa"
27,"Mauritania",1995,"F",15,999,61.05,33.37,18.96,5.06,2.48,0.52,0.28,2.29,1.98,0.29,0.02,668,"MRT","Sub-Saharan Africa"
27,"Mauritania",2000,"F",15,999,57.66,35.13,20.88,6.67,3.36,0.55,0.30,2.57,2.18,0.37,0.02,769,"MRT","Sub-Saharan Africa"
27,"Mauritania",2005,"F",15,999,50.88,39.64,24.80,8.69,4.57,0.79,0.43,3.08,2.57,0.49,0.02,894,"MRT","Sub-Saharan Africa"
27,"Mauritania",2010,"F",15,999,41.90,46.35,33.93,10.90,5.99,0.85,0.46,3.81,3.19,0.60,0.03,1027,"MRT","Sub-Saharan Africa"
28,"Mauritius",1950,"F",15,999,61.22,32.56,7.98,6.15,4.54,0.06,0.02,1.96,1.59,0.37,0.00,136,"MUS","Sub-Saharan Africa"
28,"Mauritius",1955,"F",15,999,56.15,35.79,8.28,7.68,5.63,0.38,0.11,2.30,1.81,0.48,0.01,157,"MUS","Sub-Saharan Africa"
28,"Mauritius",1960,"F",15,999,50.00,38.75,9.17,10.69,7.73,0.52,0.15,2.79,2.11,0.67,0.01,180,"MUS","Sub-Saharan Africa"
28,"Mauritius",1965,"F",15,999,42.21,44.00,12.34,13.28,9.03,0.51,0.19,3.33,2.52,0.79,0.01,206,"MUS","Sub-Saharan Africa"
28,"Mauritius",1970,"F",15,999,35.02,48.41,16.20,16.11,11.54,0.47,0.16,3.92,2.93,0.98,0.01,237,"MUS","Sub-Saharan Africa"
28,"Mauritius",1975,"F",15,999,31.01,48.62,10.34,19.52,13.84,0.84,0.28,4.21,2.99,1.20,0.02,278,"MUS","Sub-Saharan Africa"
28,"Mauritius",1980,"F",15,999,27.55,47.94,7.90,23.16,16.87,1.35,0.43,4.65,3.15,1.46,0.04,320,"MUS","Sub-Saharan Africa"
28,"Mauritius",1985,"F",15,999,23.55,47.00,6.78,27.87,20.55,1.63,0.51,5.20,3.38,1.77,0.04,351,"MUS","Sub-Saharan Africa"
28,"Mauritius",1990,"F",15,999,19.54,45.14,5.64,34.49,26.03,0.84,0.30,5.80,3.64,2.13,0.02,373,"MUS","Sub-Saharan Africa"
28,"Mauritius",1995,"F",15,999,14.80,45.64,8.76,38.25,24.64,1.31,0.46,6.27,4.01,2.22,0.04,412,"MUS","Sub-Saharan Africa"
28,"Mauritius",2000,"F",15,999,13.56,44.43,9.47,40.11,18.91,1.40,0.50,6.20,4.11,2.06,0.04,448,"MUS","Sub-Saharan Africa"
28,"Mauritius",2005,"F",15,999,9.64,39.38,9.13,47.69,29.04,3.29,1.17,7.43,4.51,2.82,0.09,477,"MUS","Sub-Saharan Africa"
28,"Mauritius",2010,"F",15,999,8.03,34.00,8.24,54.10,43.10,3.87,1.40,8.47,4.75,3.62,0.11,507,"MUS","Sub-Saharan Africa"
29,"Morocco",1950,"F",15,999,97.45,0.73,0.35,1.46,0.51,0.36,0.02,0.22,0.12,0.10,0.01,2499,"MAR","Middle East and North Africa"
29,"Morocco",1955,"F",15,999,96.89,0.94,0.42,1.84,0.60,0.33,0.02,0.26,0.14,0.11,0.01,2819,"MAR","Middle East and North Africa"
29,"Morocco",1960,"F",15,999,95.70,1.66,0.70,2.42,0.85,0.23,0.03,0.34,0.19,0.14,0.01,3226,"MAR","Middle East and North Africa"
29,"Morocco",1965,"F",15,999,94.63,1.65,0.75,3.46,1.14,0.26,0.05,0.44,0.25,0.19,0.01,3658,"MAR","Middle East and North Africa"
29,"Morocco",1970,"F",15,999,92.31,3.31,1.64,3.82,1.39,0.53,0.13,0.59,0.34,0.23,0.01,4095,"MAR","Middle East and North Africa"
29,"Morocco",1975,"F",15,999,89.03,5.08,2.64,4.94,1.90,0.95,0.27,0.83,0.49,0.32,0.02,4643,"MAR","Middle East and North Africa"
29,"Morocco",1980,"F",15,999,85.06,6.96,4.04,6.46,2.68,1.52,0.30,1.16,0.67,0.45,0.04,5651,"MAR","Middle East and North Africa"
29,"Morocco",1985,"F",15,999,80.32,9.05,5.90,8.35,3.70,2.28,1.19,1.58,0.91,0.60,0.07,6548,"MAR","Middle East and North Africa"
29,"Morocco",1990,"F",15,999,75.00,11.44,8.43,10.30,4.86,3.27,1.75,2.06,1.17,0.79,0.10,7561,"MAR","Middle East and North Africa"
29,"Morocco",1995,"F",15,999,70.41,13.04,10.41,12.25,6.03,4.31,2.35,2.52,1.41,0.97,0.13,8664,"MAR","Middle East and North Africa"
29,"Morocco",2000,"F",15,999,66.14,14.60,12.24,14.36,7.27,4.89,2.71,2.92,1.63,1.14,0.15,9883,"MAR","Middle East and North Africa"
29,"Morocco",2005,"F",15,999,60.68,16.29,14.16,17.24,9.14,5.79,3.26,3.46,1.91,1.37,0.18,11023,"MAR","Middle East and North Africa"
29,"Morocco",2010,"F",15,999,54.44,17.75,15.90,21.02,11.68,6.78,3.89,4.13,2.29,1.63,0.21,12111,"MAR","Middle East and North Africa"
30,"Mozambique",1950,"F",15,999,91.31,8.51,2.86,0.14,0.05,0.04,0.02,0.30,0.29,0.01,0.00,1938,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1955,"F",15,999,90.27,9.51,3.27,0.18,0.07,0.04,0.02,0.34,0.33,0.01,0.00,2094,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1960,"F",15,999,89.25,10.47,3.75,0.25,0.09,0.04,0.02,0.38,0.37,0.01,0.00,2284,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1965,"F",15,999,87.84,11.78,4.47,0.33,0.12,0.04,0.02,0.44,0.43,0.01,0.00,2505,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1970,"F",15,999,88.00,11.51,4.66,0.42,0.16,0.07,0.03,0.45,0.43,0.02,0.00,2759,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1975,"F",15,999,88.98,10.46,4.54,0.51,0.20,0.04,0.02,0.42,0.40,0.02,0.00,3075,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1980,"F",15,999,86.53,12.70,5.95,0.74,0.31,0.00,0.00,0.53,0.50,0.02,0.00,3520,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1985,"F",15,999,84.32,14.83,7.49,0.78,0.34,0.07,0.04,0.63,0.60,0.03,0.00,3822,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1990,"F",15,999,86.23,12.78,6.91,0.88,0.41,0.11,0.06,0.58,0.54,0.04,0.00,3895,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1995,"F",15,999,86.40,12.35,7.07,1.00,0.49,0.12,0.06,0.59,0.54,0.04,0.00,4772,"MOZ","Sub-Saharan Africa"
30,"Mozambique",2000,"F",15,999,85.16,13.62,8.79,1.04,0.55,0.18,0.10,0.68,0.62,0.05,0.01,5364,"MOZ","Sub-Saharan Africa"
30,"Mozambique",2005,"F",15,999,83.24,14.46,9.59,2.00,0.88,0.29,0.15,0.82,0.72,0.10,0.01,5875,"MOZ","Sub-Saharan Africa"
30,"Mozambique",2010,"F",15,999,77.58,17.03,13.38,4.91,2.22,0.48,0.25,1.43,1.18,0.23,0.01,6441,"MOZ","Sub-Saharan Africa"
31,"Niger",1950,"F",15,999,98.87,0.91,0.31,0.14,0.05,0.08,0.04,0.06,0.05,0.01,0.00,763,"NER","Sub-Saharan Africa"
31,"Niger",1955,"F",15,999,98.79,0.98,0.34,0.14,0.05,0.08,0.04,0.07,0.05,0.01,0.00,857,"NER","Sub-Saharan Africa"
31,"Niger",1960,"F",15,999,98.63,1.11,0.40,0.17,0.06,0.09,0.04,0.08,0.06,0.01,0.00,956,"NER","Sub-Saharan Africa"
31,"Niger",1965,"F",15,999,98.53,1.17,0.45,0.21,0.08,0.09,0.05,0.09,0.07,0.02,0.00,1075,"NER","Sub-Saharan Africa"
31,"Niger",1970,"F",15,999,97.96,1.56,0.64,0.38,0.14,0.10,0.05,0.12,0.09,0.03,0.00,1231,"NER","Sub-Saharan Africa"
31,"Niger",1975,"F",15,999,97.12,2.35,1.04,0.46,0.18,0.11,0.05,0.17,0.14,0.03,0.00,1405,"NER","Sub-Saharan Africa"
31,"Niger",1980,"F",15,999,95.78,3.37,1.61,0.71,0.29,0.14,0.07,0.25,0.20,0.05,0.00,1615,"NER","Sub-Saharan Africa"
31,"Niger",1985,"F",15,999,93.73,5.16,2.65,0.93,0.41,0.18,0.09,0.37,0.30,0.06,0.01,1857,"NER","Sub-Saharan Africa"
31,"Niger",1990,"F",15,999,91.34,7.16,3.94,1.29,0.61,0.21,0.11,0.51,0.42,0.08,0.01,2151,"NER","Sub-Saharan Africa"
31,"Niger",1995,"F",15,999,89.37,8.59,4.98,1.78,0.87,0.27,0.14,0.65,0.53,0.12,0.01,2519,"NER","Sub-Saharan Africa"
31,"Niger",2000,"F",15,999,87.78,9.76,5.92,2.11,1.06,0.36,0.19,0.77,0.62,0.14,0.01,2962,"NER","Sub-Saharan Africa"
31,"Niger",2005,"F",15,999,85.90,10.42,6.67,3.19,1.67,0.49,0.26,0.96,0.73,0.21,0.01,3490,"NER","Sub-Saharan Africa"
31,"Niger",2010,"F",15,999,82.28,12.38,9.29,4.68,2.55,0.66,0.35,1.30,0.97,0.31,0.02,4111,"NER","Sub-Saharan Africa"
33,"Rwanda",1950,"F",15,999,97.44,1.47,0.24,0.98,0.35,0.08,0.05,0.18,0.13,0.04,0.00,594,"RWA","Sub-Saharan Africa"
33,"Rwanda",1955,"F",15,999,97.06,1.68,0.25,1.16,0.42,0.09,0.05,0.21,0.15,0.05,0.00,677,"RWA","Sub-Saharan Africa"
33,"Rwanda",1960,"F",15,999,94.18,4.57,0.61,1.17,0.42,0.09,0.05,0.32,0.27,0.05,0.00,783,"RWA","Sub-Saharan Africa"
33,"Rwanda",1965,"F",15,999,92.11,6.63,0.74,1.17,0.43,0.09,0.05,0.40,0.35,0.05,0.00,856,"RWA","Sub-Saharan Africa"
33,"Rwanda",1970,"F",15,999,88.06,10.27,1.47,1.57,0.59,0.09,0.05,0.60,0.53,0.07,0.00,997,"RWA","Sub-Saharan Africa"
33,"Rwanda",1975,"F",15,999,82.41,15.56,2.34,1.94,0.75,0.09,0.05,0.86,0.77,0.09,0.00,1159,"RWA","Sub-Saharan Africa"
33,"Rwanda",1980,"F",15,999,77.05,20.22,5.28,2.63,1.03,0.08,0.04,1.14,1.02,0.13,0.00,1365,"RWA","Sub-Saharan Africa"
33,"Rwanda",1985,"F",15,999,72.55,24.01,6.74,3.35,1.48,0.09,0.05,1.41,1.25,0.16,0.00,1573,"RWA","Sub-Saharan Africa"
33,"Rwanda",1990,"F",15,999,67.80,27.37,11.32,4.72,2.22,0.11,0.06,1.81,1.57,0.24,0.00,1824,"RWA","Sub-Saharan Africa"
33,"Rwanda",1995,"F",15,999,62.83,31.12,17.58,5.91,2.89,0.14,0.08,2.37,2.06,0.30,0.00,1429,"RWA","Sub-Saharan Africa"
33,"Rwanda",2000,"F",15,999,57.67,34.68,23.38,7.37,3.67,0.28,0.15,2.97,2.59,0.37,0.01,2236,"RWA","Sub-Saharan Africa"
33,"Rwanda",2005,"F",15,999,53.24,36.49,27.71,9.68,5.03,0.58,0.32,3.61,3.09,0.50,0.02,2680,"RWA","Sub-Saharan Africa"
33,"Rwanda",2010,"F",15,999,47.53,38.32,33.97,13.09,6.61,1.06,0.43,4.25,3.55,0.67,0.03,3043,"RWA","Sub-Saharan Africa"
34,"Senegal",1950,"F",15,999,76.75,22.16,7.48,1.01,0.15,0.09,0.05,1.01,0.95,0.05,0.00,809,"SEN","Sub-Saharan Africa"
34,"Senegal",1955,"F",15,999,75.08,23.70,7.67,1.11,0.19,0.11,0.06,1.07,1.01,0.06,0.00,898,"SEN","Sub-Saharan Africa"
34,"Senegal",1960,"F",15,999,71.88,26.74,9.31,1.24,0.25,0.14,0.07,1.24,1.16,0.07,0.00,996,"SEN","Sub-Saharan Africa"
34,"Senegal",1965,"F",15,999,70.72,27.36,9.52,1.69,0.31,0.22,0.11,1.32,1.22,0.09,0.01,1114,"SEN","Sub-Saharan Africa"
34,"Senegal",1970,"F",15,999,68.49,28.69,10.15,2.48,0.45,0.34,0.16,1.48,1.33,0.14,0.01,1272,"SEN","Sub-Saharan Africa"
34,"Senegal",1975,"F",15,999,66.00,30.30,9.03,3.30,0.82,0.50,0.24,1.62,1.41,0.19,0.01,1492,"SEN","Sub-Saharan Africa"
34,"Senegal",1980,"F",15,999,65.98,29.35,8.67,4.08,1.09,0.59,0.31,1.68,1.42,0.24,0.02,1678,"SEN","Sub-Saharan Africa"
34,"Senegal",1985,"F",15,999,66.65,28.09,6.74,4.62,1.51,0.64,0.37,1.66,1.36,0.27,0.02,1919,"SEN","Sub-Saharan Africa"
34,"Senegal",1990,"F",15,999,68.49,26.00,5.87,4.86,1.78,0.65,0.38,1.60,1.29,0.29,0.02,2204,"SEN","Sub-Saharan Africa"
34,"Senegal",1995,"F",15,999,70.16,24.23,4.98,5.01,2.20,0.60,0.35,1.54,1.21,0.31,0.02,2548,"SEN","Sub-Saharan Africa"
34,"Senegal",2000,"F",15,999,73.03,21.92,4.35,4.59,2.09,0.46,0.25,1.38,1.09,0.28,0.01,2970,"SEN","Sub-Saharan Africa"
34,"Senegal",2005,"F",15,999,76.87,18.70,3.09,4.25,2.27,0.18,0.09,1.18,0.92,0.25,0.01,3465,"SEN","Sub-Saharan Africa"
34,"Senegal",2010,"F",15,999,64.80,27.22,14.48,6.77,1.43,1.28,0.69,2.18,1.73,0.40,0.04,4002,"SEN","Sub-Saharan Africa"
36,"Sierra Leone",1950,"F",15,999,96.54,2.31,1.46,1.07,0.44,0.08,0.05,0.28,0.21,0.07,0.00,608,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1955,"F",15,999,96.52,2.28,1.42,1.11,0.45,0.09,0.06,0.29,0.21,0.07,0.00,652,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1960,"F",15,999,96.43,2.20,1.39,1.26,0.54,0.11,0.07,0.31,0.22,0.08,0.00,703,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1965,"F",15,999,95.74,2.61,2.27,1.53,0.67,0.11,0.08,0.39,0.29,0.10,0.00,760,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1970,"F",15,999,94.24,3.62,2.22,2.02,0.76,0.13,0.08,0.48,0.35,0.13,0.00,823,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1975,"F",15,999,92.08,5.08,3.07,2.70,0.97,0.14,0.08,0.65,0.48,0.16,0.00,898,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1980,"F",15,999,89.54,6.85,4.07,3.46,1.20,0.15,0.09,0.85,0.63,0.21,0.00,990,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1985,"F",15,999,86.57,8.79,5.14,4.49,1.49,0.15,0.09,1.08,0.81,0.26,0.00,1094,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1990,"F",15,999,82.20,12.07,6.92,5.51,1.79,0.21,0.13,1.40,1.07,0.33,0.01,1226,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1995,"F",15,999,78.61,14.65,8.18,6.49,2.04,0.25,0.15,1.66,1.27,0.38,0.01,1227,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",2000,"F",15,999,76.06,15.02,8.19,8.54,2.59,0.37,0.23,1.95,1.44,0.50,0.01,1322,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",2005,"F",15,999,73.84,13.45,7.21,12.16,3.62,0.56,0.34,2.35,1.61,0.72,0.02,1615,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",2010,"F",15,999,64.97,14.07,7.97,19.96,5.97,0.99,0.61,3.34,2.18,1.13,0.03,1784,"SLE","Sub-Saharan Africa"
38,"South Africa",1950,"F",15,999,51.82,22.49,15.28,23.62,4.86,2.06,0.14,3.98,3.12,0.82,0.04,4232,"ZAF","Sub-Saharan Africa"
38,"South Africa",1955,"F",15,999,48.12,23.64,15.91,25.90,5.33,2.32,0.15,4.31,3.36,0.90,0.05,4685,"ZAF","Sub-Saharan Africa"
38,"South Africa",1960,"F",15,999,46.11,25.91,17.02,25.55,5.26,2.44,0.15,4.41,3.46,0.89,0.05,5221,"ZAF","Sub-Saharan Africa"
38,"South Africa",1965,"F",15,999,42.57,27.24,10.03,27.46,5.67,2.73,0.15,4.44,3.42,0.96,0.06,5871,"ZAF","Sub-Saharan Africa"
38,"South Africa",1970,"F",15,999,38.64,29.33,6.57,29.24,6.51,2.81,0.16,4.59,3.50,1.03,0.06,6612,"ZAF","Sub-Saharan Africa"
38,"South Africa",1975,"F",15,999,32.20,36.46,5.81,28.99,6.34,2.34,0.11,4.72,3.67,1.00,0.05,7544,"ZAF","Sub-Saharan Africa"
38,"South Africa",1980,"F",15,999,26.05,43.64,5.55,28.55,6.21,1.77,0.08,4.84,3.84,0.96,0.04,8637,"ZAF","Sub-Saharan Africa"
38,"South Africa",1985,"F",15,999,20.69,49.32,6.80,28.80,5.20,1.25,0.06,5.01,4.07,0.91,0.03,10006,"ZAF","Sub-Saharan Africa"
38,"South Africa",1990,"F",15,999,11.68,48.04,19.57,35.65,10.97,4.63,0.18,6.68,5.19,1.40,0.10,11528,"ZAF","Sub-Saharan Africa"
38,"South Africa",1995,"F",15,999,4.70,40.40,21.77,48.47,26.21,6.42,0.34,8.34,6.02,2.19,0.14,13823,"ZAF","Sub-Saharan Africa"
